filename,session_id,verdict,S_composite,S_unprompted,S_prompted,S_gap,S_snr,S_duration,S_confidence,S_boundary,S_continuity,S_decay,S_stability,ast_z,ast_p,flags,composition_flags
Script_2_1379.wav,Script_2_1302-1416,ACCEPT,0.8777,0.75,0.75,1.0,1.0,0.7055,0.6659,1.0,1.0,1.0,,0.8834,0.377,,
Script_2_1380.wav,Script_2_1302-1416,ACCEPT,0.9268,1.0,1.0,1.0,1.0,0.9867,0.8235,1.0,1.0,0.6699,,0.04,0.9681,,
Script_2_1381.wav,Script_2_1302-1416,ACCEPT,0.9065,1.0,1.0,1.0,1.0,0.9314,0.8046,1.0,1.0,0.6083,,0.2059,0.8369,,
Script_2_1382.wav,Script_2_1302-1416,ACCEPT,0.9687,1.0,1.0,1.0,1.0,0.9688,0.8003,1.0,1.0,1.0,,0.0937,0.9254,,
Script_2_1383.wav,Script_2_1302-1416,ACCEPT,0.9251,0.8889,1.0,0.8889,1.0,0.8587,0.7906,1.0,1.0,1.0,,0.4239,0.6717,,
Script_2_1384.wav,Script_2_1302-1416,REJECT,0.0495,0.9048,1.0,0.9048,1.0,0.5644,0.7857,1.0,1.0,0.0,,1.3067,0.1913,,
Script_2_1385.wav,Script_2_1302-1416,ACCEPT,0.8838,0.7692,1.0,0.7692,1.0,0.9521,0.6607,1.0,1.0,1.0,,-0.1437,0.8857,,
Script_2_1386.wav,Script_2_1302-1416,REJECT,0.0,0.3143,0.3143,1.0,1.0,0.0,0.7068,1.0,1.0,1.0,,-3.4115,0.0006,"HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-3.41,p=0.0006,AST=0.0454vs0.1579s/char,session=Script_2_1302-1416","HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-3.41,p=0.0006,AST=0.0454vs0.1579s/char,session=Script_2_1302-1416|hard_reject:S_unprompted"
Script_2_1387.wav,Script_2_1302-1416,ACCEPT,0.8968,0.9231,1.0,0.9231,1.0,0.9941,0.7902,1.0,1.0,0.625,,0.0176,0.9859,,
Script_2_1388.wav,Script_2_1302-1416,REJECT,0.0529,1.0,1.0,1.0,1.0,0.8242,0.7444,1.0,1.0,0.0,,0.5274,0.5979,,
Script_2_1389.wav,Script_2_1302-1416,ACCEPT,0.9342,0.9333,1.0,0.9333,1.0,0.8404,0.7926,1.0,1.0,1.0,,0.4789,0.632,,
Script_2_1390.wav,Script_2_1302-1416,ACCEPT,0.948,0.9744,1.0,0.9744,1.0,0.8645,0.7947,1.0,1.0,1.0,,0.4066,0.6843,,
Script_2_1391.wav,Script_2_1302-1416,ACCEPT,0.9737,1.0,1.0,1.0,1.0,0.984,0.821,1.0,1.0,1.0,,-0.048,0.9617,,
Script_2_1392.wav,Script_2_1302-1416,ACCEPT,0.9646,0.9615,1.0,0.9615,1.0,0.9941,0.8155,1.0,1.0,1.0,,0.0176,0.9859,,
Script_2_1393.wav,Script_2_1302-1416,ACCEPT,0.9635,1.0,1.0,1.0,1.0,0.9323,0.7967,1.0,1.0,1.0,,0.203,0.8391,,
Script_2_1394.wav,Script_2_1302-1416,REJECT,0.0507,1.0,1.0,1.0,1.0,0.7257,0.6037,1.0,1.0,0.0,,0.8228,0.4106,,
Script_2_1395.wav,Script_2_1302-1416,REJECT,0.0543,1.0,1.0,1.0,1.0,0.9577,0.7865,1.0,1.0,0.0,,0.1268,0.8991,,
Script_2_1396.wav,Script_2_1302-1416,ACCEPT,0.9581,1.0,1.0,1.0,1.0,0.9157,0.7757,1.0,1.0,1.0,,-0.2528,0.8004,,
Script_2_1397.wav,Script_2_1302-1416,ACCEPT,0.9358,0.9762,1.0,0.9762,1.0,0.9304,0.7579,1.0,1.0,0.875,,0.2088,0.8346,,
Script_2_1398.wav,Script_2_1302-1416,ACCEPT,0.9435,1.0,1.0,1.0,1.0,0.8901,0.7055,1.0,1.0,1.0,,0.3298,0.7416,,
Script_2_1399.wav,Script_2_1302-1416,REJECT,0.0534,1.0,1.0,1.0,1.0,0.9251,0.7179,1.0,1.0,0.0,,-0.2246,0.8223,,
Script_2_1400.wav,Script_2_1302-1416,ACCEPT,0.9271,0.9773,1.0,0.9773,1.0,0.8682,0.6582,1.0,1.0,1.0,,0.3953,0.6926,,
Script_2_1401.wav,Script_2_1302-1416,REJECT,0.0399,0.8974,0.0,1.0,1.0,0.6892,0.103,1.0,1.0,0.0,,0.9323,0.3512,,
Script_2_1402.wav,Script_2_1302-1416,ACCEPT,0.9333,0.9474,1.0,0.9474,1.0,0.8937,0.7177,1.0,1.0,1.0,,-0.3189,0.7498,,
Script_2_1403.wav,Script_2_1302-1416,REJECT,0.0476,0.7619,0.9,0.8619,1.0,0.655,0.6158,1.0,1.0,0.0,,1.0351,0.3006,,
Script_2_1404.wav,Script_2_1302-1416,ACCEPT,0.9678,1.0,1.0,1.0,1.0,0.9774,0.7872,1.0,1.0,1.0,,-0.0679,0.9458,,
Script_2_1405.wav,Script_2_1302-1416,REJECT,0.0524,0.9167,1.0,0.9167,1.0,0.837,0.8103,1.0,1.0,0.0,,0.489,0.6248,,
Script_2_1406.wav,Script_2_1302-1416,ACCEPT,0.9611,1.0,1.0,1.0,1.0,0.9355,0.7782,1.0,1.0,1.0,,-0.1936,0.8465,,
Script_2_1407.wav,Script_2_1302-1416,ACCEPT,0.8673,0.7647,1.0,0.7647,1.0,0.7121,0.7692,1.0,1.0,1.0,,-0.8637,0.3878,,
Script_2_1408.wav,Script_2_1302-1416,REJECT,0.038,0.7667,0.0345,1.0,1.0,0.731,0.0771,1.0,1.0,0.0,,0.8071,0.4196,,
Script_2_1409.wav,Script_2_1302-1416,ACCEPT,0.9463,1.0,1.0,1.0,1.0,0.8724,0.7373,1.0,1.0,1.0,,-0.3828,0.7019,,
Script_2_1410.wav,Script_2_1302-1416,ACCEPT,0.9187,0.9429,1.0,0.9429,1.0,0.7908,0.7679,1.0,1.0,0.9397,,0.6277,0.5302,,
Script_2_1411.wav,Script_2_1302-1416,ACCEPT,0.8339,1.0,1.0,1.0,1.0,0.799,0.7806,1.0,1.0,0.375,,-0.6031,0.5464,,
Script_2_1412.wav,Script_2_1302-1416,REJECT,0.051,1.0,1.0,1.0,1.0,0.6752,0.6739,1.0,1.0,0.0,,0.9744,0.3298,,
Script_2_1413.wav,Script_2_1302-1416,ACCEPT,0.9659,1.0,1.0,1.0,1.0,0.9256,0.8188,1.0,1.0,1.0,,-0.2231,0.8235,,
Script_2_1414.wav,Script_2_1302-1416,ACCEPT,0.9388,1.0,1.0,1.0,1.0,0.837,0.7207,1.0,1.0,1.0,,-0.4889,0.6249,,
Script_2_1415.wav,Script_2_1302-1416,REJECT,0.0533,1.0,1.0,1.0,1.0,0.9007,0.7229,1.0,1.0,0.0,,-0.2978,0.7659,,
Script_2_1416.wav,Script_2_1302-1416,ACCEPT,0.9518,1.0,1.0,1.0,1.0,0.928,0.7259,1.0,1.0,1.0,,0.216,0.829,,
Script_3_0001.wav,Script_3_1-404,ACCEPT,0.9213,0.9808,1.0,0.9808,1.0,0.6627,0.8143,1.0,1.0,1.0,,1.0118,0.3116,,
Script_3_0002.wav,Script_3_1-404,ACCEPT,0.9327,1.0,1.0,1.0,1.0,0.8865,0.7933,1.0,1.0,0.8144,,0.3406,0.7334,,
Script_3_0003.wav,Script_3_1-404,ACCEPT,0.8997,0.9808,1.0,0.9808,1.0,0.806,0.8225,1.0,1.0,0.673,,0.582,0.5606,,
Script_3_0004.wav,Script_3_1-404,ACCEPT,0.6525,0.5102,0.5102,1.0,1.0,0.1071,0.802,1.0,1.0,0.75,,-2.6787,0.0074,"HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-2.68,p=0.0074,AST=0.0802vs0.1617s/char,session=Script_3_1-404","HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-2.68,p=0.0074,AST=0.0802vs0.1617s/char,session=Script_3_1-404"
Script_3_0005.wav,Script_3_1-404,ACCEPT,0.9387,1.0,1.0,1.0,1.0,0.7728,0.7804,1.0,1.0,1.0,,0.6815,0.4956,,
Script_3_0006.wav,Script_3_1-404,ACCEPT,0.9551,1.0,1.0,1.0,1.0,0.8243,0.84,1.0,1.0,1.0,,0.5272,0.5981,,
Script_3_0007.wav,Script_3_1-404,ACCEPT,0.9388,1.0,1.0,1.0,1.0,0.8123,0.8114,1.0,1.0,0.9152,,0.5631,0.5734,,
Script_3_0008.wav,Script_3_1-404,ACCEPT,0.9101,1.0,1.0,1.0,1.0,0.9346,0.8452,1.0,1.0,0.5956,,0.1961,0.8446,,
Script_3_0009.wav,Script_3_1-404,ACCEPT,0.9206,0.98,1.0,0.98,1.0,0.7405,0.8292,1.0,1.0,0.875,,0.7784,0.4363,,
Script_3_0010.wav,Script_3_1-404,ACCEPT,0.8721,0.6557,1.0,0.6557,1.0,0.9596,0.8112,1.0,1.0,1.0,,0.1212,0.9036,,
Script_3_0011.wav,Script_3_1-404,ACCEPT,0.9725,1.0,1.0,1.0,1.0,0.9895,0.8085,1.0,1.0,1.0,,-0.0315,0.9749,,
Script_3_0012.wav,Script_3_1-404,ACCEPT,0.9038,1.0,1.0,1.0,1.0,0.8632,0.825,1.0,1.0,0.625,,0.4104,0.6815,,
Script_3_0013.wav,Script_3_1-404,ACCEPT,0.9488,0.9783,1.0,0.9783,1.0,0.8354,0.8215,1.0,1.0,1.0,,0.4938,0.6214,,
Script_3_0014.wav,Script_3_1-404,ACCEPT,0.8305,0.68,0.68,1.0,1.0,0.4291,0.7755,1.0,1.0,1.0,,-1.7126,0.0868,,
Script_3_0015.wav,Script_3_1-404,ACCEPT,0.9235,1.0,1.0,1.0,1.0,0.8556,0.8247,1.0,1.0,0.75,,0.4332,0.6649,,
Script_3_0016.wav,Script_3_1-404,ACCEPT,0.9387,0.913,1.0,0.913,1.0,0.9211,0.8324,1.0,1.0,0.943,,0.2366,0.8129,,
Script_3_0017.wav,Script_3_1-404,ACCEPT,0.9065,1.0,1.0,1.0,1.0,0.7476,0.8176,1.0,1.0,0.7461,,0.7571,0.449,,
Script_3_0018.wav,Script_3_1-404,ACCEPT,0.9394,1.0,1.0,1.0,1.0,0.7579,0.7999,1.0,1.0,1.0,,0.7262,0.4677,,
Script_3_0019.wav,Script_3_1-404,ACCEPT,0.9568,1.0,1.0,1.0,1.0,0.8997,0.7804,1.0,1.0,1.0,,0.3009,0.7635,,
Script_3_0020.wav,Script_3_1-404,ACCEPT,0.9342,1.0,1.0,1.0,1.0,0.7076,0.8197,1.0,1.0,1.0,,0.8773,0.3803,,
Script_3_0021.wav,Script_3_1-404,ACCEPT,0.9607,1.0,1.0,1.0,1.0,0.9001,0.8061,1.0,1.0,1.0,,0.2997,0.7644,,
Script_3_0022.wav,Script_3_1-404,ACCEPT,0.7563,0.6863,0.4314,1.0,1.0,0.5044,0.3173,1.0,1.0,0.9749,,-1.4868,0.1371,,
Script_3_0023.wav,Script_3_1-404,REJECT,0.0,0.4091,0.4091,1.0,1.0,0.0,0.8133,1.0,1.0,1.0,,-3.2232,0.0013,"HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-3.22,p=0.0013,AST=0.0636vs0.1617s/char,session=Script_3_1-404","HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-3.22,p=0.0013,AST=0.0636vs0.1617s/char,session=Script_3_1-404|hard_reject:S_unprompted"
Script_3_0024.wav,Script_3_1-404,ACCEPT,0.9532,1.0,1.0,1.0,1.0,0.8264,0.8248,1.0,1.0,1.0,,0.5208,0.6025,,
Script_3_0025.wav,Script_3_1-404,ACCEPT,0.9623,0.9565,1.0,0.9565,1.0,0.9896,0.8122,1.0,1.0,1.0,,0.0313,0.975,,
Script_3_0026.wav,Script_3_1-404,ACCEPT,0.9752,1.0,1.0,1.0,1.0,0.9764,0.8378,1.0,1.0,1.0,,-0.0709,0.9435,,
Script_3_0027.wav,Script_3_1-404,ACCEPT,0.9698,1.0,1.0,1.0,1.0,0.9423,0.8302,1.0,1.0,1.0,,0.173,0.8627,,
Script_3_0028.wav,Script_3_1-404,ACCEPT,0.9576,1.0,1.0,1.0,1.0,0.8712,0.8114,1.0,1.0,1.0,,0.3864,0.6992,,
Script_3_0029.wav,Script_3_1-404,ACCEPT,0.9748,1.0,1.0,1.0,1.0,0.9758,0.8359,1.0,1.0,1.0,,0.0726,0.9421,,
Script_3_0030.wav,Script_3_1-404,ACCEPT,0.9526,0.9787,1.0,0.9787,1.0,0.8694,0.814,1.0,1.0,1.0,,-0.3919,0.6951,,
Script_3_0031.wav,Script_3_1-404,ACCEPT,0.9577,1.0,1.0,1.0,1.0,0.8988,0.7873,1.0,1.0,1.0,,0.3036,0.7614,,
Script_3_0032.wav,Script_3_1-404,ACCEPT,0.9516,0.913,1.0,0.913,1.0,0.9884,0.8163,1.0,1.0,1.0,,-0.0349,0.9722,,
Script_3_0033.wav,Script_3_1-404,ACCEPT,0.7446,0.9787,1.0,0.9787,1.0,0.9628,0.8199,1.0,1.0,0.125,,0.1115,0.9112,,
Script_3_0034.wav,Script_3_1-404,REJECT,0.0,0.0,0.02,0.98,1.0,0.0,0.0797,1.0,1.0,1.0,,-5.137,0.0,"HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-5.14,p=0.0000,AST=0.0054vs0.1617s/char,session=Script_3_1-404","HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-5.14,p=0.0000,AST=0.0054vs0.1617s/char,session=Script_3_1-404|hard_reject:S_unprompted"
Script_3_0035.wav,Script_3_1-404,ACCEPT,0.8796,1.0,1.0,1.0,1.0,0.8675,0.826,1.0,1.0,0.5,,0.3975,0.691,,
Script_3_0036.wav,Script_3_1-404,ACCEPT,0.9671,1.0,1.0,1.0,1.0,0.9812,0.8032,1.0,1.0,0.9708,,-0.0563,0.9551,,
Script_3_0037.wav,Script_3_1-404,ACCEPT,0.9607,1.0,1.0,1.0,1.0,0.953,0.8184,1.0,1.0,0.9303,,0.1409,0.888,,
Script_3_0038.wav,Script_3_1-404,ACCEPT,0.8987,0.9737,1.0,0.9737,1.0,0.8573,0.8084,1.0,1.0,0.6476,,0.428,0.6686,,
Script_3_0039.wav,Script_3_1-404,ACCEPT,0.9595,1.0,1.0,1.0,1.0,0.917,0.7831,1.0,1.0,1.0,,0.2489,0.8035,,
Script_3_0040.wav,Script_3_1-404,ACCEPT,0.9605,1.0,1.0,1.0,1.0,0.9206,0.8007,1.0,1.0,0.9831,,0.2381,0.8118,,
Script_3_0041.wav,Script_3_1-404,ACCEPT,0.9641,1.0,1.0,1.0,1.0,0.9092,0.821,1.0,1.0,1.0,,0.2723,0.7854,,
Script_3_0042.wav,Script_3_1-404,ACCEPT,0.9672,0.9783,1.0,0.9783,1.0,0.9759,0.8197,1.0,1.0,1.0,,0.0723,0.9424,,
Script_3_0043.wav,Script_3_1-404,ACCEPT,0.9537,1.0,1.0,1.0,1.0,0.9252,0.8224,1.0,1.0,0.8997,,0.2243,0.8226,,
Script_3_0044.wav,Script_3_1-404,ACCEPT,0.9742,1.0,1.0,1.0,1.0,0.9814,0.8264,1.0,1.0,1.0,,0.0557,0.9555,,
Script_3_0045.wav,Script_3_1-404,ACCEPT,0.9684,0.9778,1.0,0.9778,1.0,0.9652,0.8381,1.0,1.0,1.0,,0.1044,0.9169,,
Script_3_0046.wav,Script_3_1-404,REJECT,0.0,0.0263,0.0,1.0,1.0,0.0,0.0003,1.0,1.0,0.625,,-5.1848,0.0,"HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-5.18,p=0.0000,AST=0.0039vs0.1617s/char,session=Script_3_1-404","HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-5.18,p=0.0000,AST=0.0039vs0.1617s/char,session=Script_3_1-404|hard_reject:S_unprompted"
Script_3_0047.wav,Script_3_1-404,ACCEPT,0.9482,0.975,1.0,0.975,1.0,0.964,0.8149,1.0,1.0,0.875,,0.108,0.914,,
Script_3_0048.wav,Script_3_1-404,ACCEPT,0.9255,0.9211,1.0,0.9211,1.0,0.8775,0.8199,1.0,1.0,0.8814,,0.3675,0.7133,,
Script_3_0049.wav,Script_3_1-404,ACCEPT,0.9636,0.9556,1.0,0.9556,1.0,0.9969,0.8169,1.0,1.0,1.0,,0.0094,0.9925,,
Script_3_0050.wav,Script_3_1-404,ACCEPT,0.9691,1.0,1.0,1.0,1.0,0.9562,0.8134,1.0,1.0,1.0,,0.1315,0.8954,,
Script_3_0051.wav,Script_3_1-404,ACCEPT,0.8828,0.6923,1.0,0.6923,1.0,0.9588,0.8026,1.0,1.0,1.0,,0.1237,0.9016,,
Script_3_0052.wav,Script_3_1-404,REJECT,0.0,0.0,0.0256,0.9744,1.0,0.0,0.0596,1.0,1.0,0.25,,-5.1375,0.0,"HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-5.14,p=0.0000,AST=0.0054vs0.1617s/char,session=Script_3_1-404","HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-5.14,p=0.0000,AST=0.0054vs0.1617s/char,session=Script_3_1-404|hard_reject:S_unprompted"
Script_3_0053.wav,Script_3_1-404,ACCEPT,0.9306,1.0,1.0,1.0,1.0,0.9014,0.8321,1.0,1.0,0.75,,0.2958,0.7674,,
Script_3_0054.wav,Script_3_1-404,ACCEPT,0.9661,1.0,1.0,1.0,1.0,0.9405,0.8066,1.0,1.0,1.0,,0.1784,0.8584,,
Script_3_0055.wav,Script_3_1-404,ACCEPT,0.9409,1.0,1.0,1.0,1.0,0.8852,0.7931,1.0,1.0,0.875,,0.3445,0.7305,,
Script_3_0056.wav,Script_3_1-404,ACCEPT,0.9724,1.0,1.0,1.0,1.0,0.968,0.8261,1.0,1.0,1.0,,0.096,0.9235,,
Script_3_0057.wav,Script_3_1-404,ACCEPT,0.972,1.0,1.0,1.0,1.0,0.9626,0.8275,1.0,1.0,1.0,,0.1122,0.9106,,
Script_3_0058.wav,Script_3_1-404,ACCEPT,0.9604,1.0,1.0,1.0,1.0,0.9864,0.8383,1.0,1.0,0.875,,0.0408,0.9675,,
Script_3_0059.wav,Script_3_1-404,ACCEPT,0.9567,1.0,1.0,1.0,1.0,0.8863,0.7918,1.0,1.0,1.0,,0.3411,0.733,,
Script_3_0060.wav,Script_3_1-404,ACCEPT,0.9437,1.0,1.0,1.0,1.0,0.7753,0.8111,1.0,1.0,1.0,,0.674,0.5003,,
Script_3_0061.wav,Script_3_1-404,ACCEPT,0.9601,1.0,1.0,1.0,1.0,0.8852,0.8159,1.0,1.0,1.0,,0.3445,0.7305,,
Script_3_0062.wav,Script_3_1-404,ACCEPT,0.9401,1.0,1.0,1.0,1.0,0.7942,0.8326,1.0,1.0,0.9228,,0.6174,0.537,,
Script_3_0063.wav,Script_3_1-404,ACCEPT,0.9507,1.0,1.0,1.0,1.0,0.8344,0.7996,1.0,1.0,1.0,,0.4968,0.6193,,
Script_3_0064.wav,Script_3_1-404,ACCEPT,0.965,1.0,1.0,1.0,1.0,0.9012,0.8348,1.0,1.0,1.0,,0.2964,0.7669,,
Script_3_0065.wav,Script_3_1-404,ACCEPT,0.9487,1.0,1.0,1.0,1.0,0.7912,0.8295,1.0,1.0,1.0,,0.6263,0.5311,,
Script_3_0066.wav,Script_3_1-404,ACCEPT,0.969,1.0,1.0,1.0,1.0,0.9329,0.8334,1.0,1.0,1.0,,0.2013,0.8405,,
Script_3_0067.wav,Script_3_1-404,ACCEPT,0.954,0.9429,1.0,0.9429,1.0,0.9311,0.8289,1.0,1.0,1.0,,0.2066,0.8363,,
Script_3_0068.wav,Script_3_1-404,ACCEPT,0.9734,1.0,1.0,1.0,1.0,0.9749,0.8266,1.0,1.0,1.0,,0.0752,0.9401,,
Script_3_0069.wav,Script_3_1-404,ACCEPT,0.9619,0.9524,1.0,0.9524,1.0,0.9893,0.8169,1.0,1.0,1.0,,-0.0322,0.9743,,
Script_3_0070.wav,Script_3_1-404,ACCEPT,0.9617,1.0,1.0,1.0,1.0,0.8932,0.8194,1.0,1.0,1.0,,0.3204,0.7486,,
Script_3_0071.wav,Script_3_1-404,ACCEPT,0.9611,0.9524,1.0,0.9524,1.0,0.9718,0.8261,1.0,1.0,1.0,,0.0846,0.9326,,
Script_3_0072.wav,Script_3_1-404,ACCEPT,0.9585,1.0,1.0,1.0,1.0,0.8846,0.8056,1.0,1.0,1.0,,0.3463,0.7291,,
Script_3_0073.wav,Script_3_1-404,ACCEPT,0.9428,1.0,1.0,1.0,1.0,0.7527,0.8295,1.0,1.0,1.0,,0.7418,0.4582,,
Script_3_0074.wav,Script_3_1-404,ACCEPT,0.9077,1.0,1.0,1.0,1.0,0.9958,0.8282,1.0,1.0,0.5589,,0.0125,0.99,,
Script_3_0075.wav,Script_3_1-404,ACCEPT,0.96,0.9744,1.0,0.9744,1.0,0.9475,0.8022,1.0,1.0,1.0,,-0.1574,0.8749,,
Script_3_0076.wav,Script_3_1-404,ACCEPT,0.8127,1.0,1.0,1.0,1.0,0.957,0.7953,1.0,1.0,0.25,,0.1291,0.8973,,
Script_3_0077.wav,Script_3_1-404,REJECT,0.0,0.0238,0.0238,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,-4.9702,0.0,"HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-4.97,p=0.0000,AST=0.0105vs0.1617s/char,session=Script_3_1-404","HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-4.97,p=0.0000,AST=0.0105vs0.1617s/char,session=Script_3_1-404|hard_reject:S_unprompted"
Script_3_0078.wav,Script_3_1-404,ACCEPT,0.9398,1.0,1.0,1.0,1.0,0.9969,0.8029,1.0,1.0,0.7604,,0.0094,0.9925,,
Script_3_0079.wav,Script_3_1-404,ACCEPT,0.7448,1.0,1.0,1.0,1.0,0.938,0.808,1.0,1.0,0.125,,0.1859,0.8526,,
Script_3_0080.wav,Script_3_1-404,REJECT,0.0,0.0,0.0,1.0,1.0,0.0,0.0674,1.0,1.0,0.625,,-5.0797,0.0,"HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-5.08,p=0.0000,AST=0.0071vs0.1617s/char,session=Script_3_1-404","HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-5.08,p=0.0000,AST=0.0071vs0.1617s/char,session=Script_3_1-404|hard_reject:S_unprompted"
Script_3_0081.wav,Script_3_1-404,ACCEPT,0.9723,1.0,1.0,1.0,1.0,0.9963,0.8014,1.0,1.0,1.0,,0.0111,0.9911,,
Script_3_0082.wav,Script_3_1-404,ACCEPT,0.8416,0.6327,1.0,0.6327,1.0,0.7744,0.8116,1.0,1.0,1.0,,0.6768,0.4985,,
Script_3_0083.wav,Script_3_1-404,ACCEPT,0.9305,0.9706,1.0,0.9706,1.0,0.7513,0.8106,1.0,1.0,0.9795,,0.746,0.4557,,
Script_3_0084.wav,Script_3_1-404,ACCEPT,0.9531,1.0,1.0,1.0,1.0,0.9733,0.819,1.0,1.0,0.8542,,0.08,0.9363,,
Script_3_0085.wav,Script_3_1-404,ACCEPT,0.9301,0.925,1.0,0.925,1.0,0.9284,0.8331,1.0,1.0,0.8465,,0.2148,0.8299,,
Script_3_0086.wav,Script_3_1-404,ACCEPT,0.9298,1.0,1.0,1.0,1.0,0.9655,0.8241,1.0,1.0,0.7019,,0.1036,0.9175,,
Script_3_0087.wav,Script_3_1-404,ACCEPT,0.9594,1.0,1.0,1.0,1.0,0.8689,0.8264,1.0,1.0,1.0,,0.3934,0.694,,
Script_3_0088.wav,Script_3_1-404,ACCEPT,0.9597,1.0,1.0,1.0,1.0,0.8644,0.8324,1.0,1.0,1.0,,0.4068,0.6842,,
Script_3_0089.wav,Script_3_1-404,ACCEPT,0.7852,0.925,1.0,0.925,1.0,0.8298,0.8139,1.0,1.0,0.25,,0.5106,0.6096,,
Script_3_0090.wav,Script_3_1-404,ACCEPT,0.9544,0.975,1.0,0.975,1.0,0.8654,0.8367,1.0,1.0,1.0,,0.4038,0.6864,,
Script_3_0091.wav,Script_3_1-404,ACCEPT,0.9698,1.0,1.0,1.0,1.0,0.9991,0.7834,1.0,1.0,1.0,,0.0027,0.9979,,
Script_3_0092.wav,Script_3_1-404,ACCEPT,0.9638,0.9762,0.9762,1.0,1.0,0.9614,0.793,1.0,1.0,1.0,,0.1159,0.9078,,
Script_3_0093.wav,Script_3_1-404,ACCEPT,0.9724,1.0,1.0,1.0,1.0,0.9755,0.8195,1.0,1.0,1.0,,0.0734,0.9415,,
Script_3_0094.wav,Script_3_1-404,ACCEPT,0.9561,1.0,1.0,1.0,1.0,0.8516,0.8198,1.0,1.0,1.0,,0.4453,0.6561,,
Script_3_0095.wav,Script_3_1-404,ACCEPT,0.97,1.0,1.0,1.0,1.0,0.9657,0.8119,1.0,1.0,1.0,,0.103,0.9179,,
Script_3_0096.wav,Script_3_1-404,ACCEPT,0.9655,1.0,1.0,1.0,1.0,0.9123,0.8279,1.0,1.0,1.0,,0.2632,0.7924,,
Script_3_0097.wav,Script_3_1-404,ACCEPT,0.9758,1.0,1.0,1.0,1.0,0.9944,0.8269,1.0,1.0,1.0,,0.0167,0.9866,,
Script_3_0098.wav,Script_3_1-404,ACCEPT,0.9609,1.0,1.0,1.0,1.0,0.9427,0.8065,1.0,1.0,0.9558,,-0.1718,0.8636,,
Script_3_0099.wav,Script_3_1-404,ACCEPT,0.9492,0.9444,1.0,0.9444,1.0,0.9092,0.8124,1.0,1.0,1.0,,0.2723,0.7854,,
Script_3_0100.wav,Script_3_1-404,ACCEPT,0.7308,0.5143,0.5143,1.0,1.0,0.205,0.7715,1.0,1.0,1.0,,-2.3849,0.0171,"HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-2.38,p=0.0171,AST=0.0891vs0.1617s/char,session=Script_3_1-404","HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-2.38,p=0.0171,AST=0.0891vs0.1617s/char,session=Script_3_1-404"
Script_3_0101.wav,Script_3_1-404,ACCEPT,0.9543,0.95,1.0,0.95,1.0,0.9284,0.8211,1.0,1.0,1.0,,0.2148,0.8299,,
Script_3_0102.wav,Script_3_1-404,ACCEPT,0.9605,1.0,1.0,1.0,1.0,0.8834,0.8199,1.0,1.0,1.0,,0.3497,0.7266,,
Script_3_0103.wav,Script_3_1-404,REJECT,0.0548,1.0,1.0,1.0,1.0,0.9979,0.8145,1.0,1.0,0.0,,0.0063,0.995,,
Script_3_0104.wav,Script_3_1-404,ACCEPT,0.956,1.0,1.0,1.0,1.0,0.8514,0.8193,1.0,1.0,1.0,,0.4458,0.6557,,
Script_3_0105.wav,Script_3_1-404,ACCEPT,0.9718,1.0,1.0,1.0,1.0,0.9969,0.7977,1.0,1.0,1.0,,-0.0093,0.9925,,
Script_3_0106.wav,Script_3_1-404,ACCEPT,0.9678,1.0,1.0,1.0,1.0,0.9869,0.8273,1.0,1.0,0.9428,,-0.0394,0.9685,,
Script_3_0107.wav,Script_3_1-404,ACCEPT,0.9673,1.0,1.0,1.0,1.0,0.9518,0.8054,1.0,1.0,1.0,,-0.1445,0.8851,,
Script_3_0108.wav,Script_3_1-404,ACCEPT,0.9611,0.973,1.0,0.973,1.0,0.9536,0.8065,1.0,1.0,1.0,,0.1391,0.8894,,
Script_3_0109.wav,Script_3_1-404,ACCEPT,0.9527,0.9167,1.0,0.9167,1.0,0.9843,0.8203,1.0,1.0,1.0,,-0.0472,0.9624,,
Script_3_0110.wav,Script_3_1-404,ACCEPT,0.9712,1.0,1.0,1.0,1.0,0.9906,0.799,1.0,1.0,1.0,,-0.0281,0.9776,,
Script_3_0111.wav,Script_3_1-404,ACCEPT,0.9593,1.0,1.0,1.0,1.0,0.9092,0.7886,1.0,1.0,1.0,,0.2723,0.7854,,
