filename,session_id,verdict,S_composite,S_unprompted,S_prompted,S_gap,S_snr,S_duration,S_confidence,S_boundary,S_stability,ast_z,ast_p,flags,composition_flags
Script_3_0633.wav,Script_3_405-878,ACCEPT,0.8881,1.0,1.0,1.0,1.0,0.9812,0.5,1.0,,0.0563,0.9551,unprompted_not_available,
Script_3_0634.wav,Script_3_405-878,ACCEPT,0.8293,1.0,1.0,1.0,1.0,0.6508,0.5,1.0,,1.0477,0.2948,unprompted_not_available,
Script_3_0635.wav,Script_3_405-878,ACCEPT,0.8733,1.0,1.0,1.0,1.0,0.8875,0.5,1.0,,-0.3376,0.7356,unprompted_not_available,
Script_3_0636.wav,Script_3_405-878,ACCEPT,0.8849,1.0,1.0,1.0,1.0,0.9604,0.5,1.0,,0.1188,0.9055,unprompted_not_available,
Script_3_0637.wav,Script_3_405-878,ACCEPT,0.8213,1.0,1.0,1.0,1.0,0.6137,0.5,1.0,,1.159,0.2465,unprompted_not_available,
Script_3_0638.wav,Script_3_405-878,ACCEPT,0.8354,1.0,1.0,1.0,1.0,0.6798,0.5,1.0,,0.9606,0.3367,unprompted_not_available,
Script_3_0639.wav,Script_3_405-878,ACCEPT,0.8052,1.0,1.0,1.0,1.0,0.5452,0.5,1.0,,1.3643,0.1725,unprompted_not_available,
Script_3_0640.wav,Script_3_405-878,ACCEPT,0.8752,1.0,1.0,1.0,1.0,0.8989,0.5,1.0,,0.3034,0.7616,unprompted_not_available,
Script_3_0641.wav,Script_3_405-878,ACCEPT,0.8559,1.0,1.0,1.0,1.0,0.7861,0.5,1.0,,0.6416,0.5212,unprompted_not_available,
Script_3_0642.wav,Script_3_405-878,ACCEPT,0.8327,1.0,1.0,1.0,1.0,0.667,0.5,1.0,,-0.9991,0.3178,unprompted_not_available,
Script_3_0643.wav,Script_3_405-878,ACCEPT,0.8824,1.0,1.0,1.0,1.0,0.944,0.5,1.0,,-0.168,0.8666,unprompted_not_available,
Script_3_0644.wav,Script_3_405-878,ACCEPT,0.7876,1.0,1.0,1.0,1.0,0.4772,0.5,1.0,,-1.5683,0.1168,unprompted_not_available,
Script_3_0645.wav,Script_3_405-878,ACCEPT,0.8211,1.0,1.0,1.0,1.0,0.6129,0.5,1.0,,-1.1613,0.2455,unprompted_not_available,
Script_3_0646.wav,Script_3_405-878,ACCEPT,0.882,1.0,1.0,1.0,1.0,0.9414,0.5,1.0,,-0.1759,0.8604,unprompted_not_available,
Script_3_0647.wav,Script_3_405-878,ACCEPT,0.8768,1.0,1.0,1.0,1.0,0.9089,0.5,1.0,,-0.2732,0.7847,unprompted_not_available,
Script_3_0648.wav,Script_3_405-878,ACCEPT,0.852,1.0,1.0,1.0,1.0,0.7648,0.5,1.0,,-0.7056,0.4805,unprompted_not_available,
Script_3_0649.wav,Script_3_405-878,ACCEPT,0.8499,1.0,1.0,1.0,1.0,0.7536,0.5,1.0,,-0.7391,0.4598,unprompted_not_available,
Script_3_0650.wav,Script_3_405-878,ACCEPT,0.805,1.0,1.0,1.0,1.0,0.5443,0.5,1.0,,-1.3672,0.1716,unprompted_not_available,
Script_3_0651.wav,Script_3_405-878,ACCEPT,0.8852,0.9677,0.9677,1.0,1.0,0.9944,0.5,1.0,,0.0168,0.9866,unprompted_not_available,
Script_3_0652.wav,Script_3_405-878,ACCEPT,0.874,1.0,1.0,1.0,1.0,0.8916,0.5,1.0,,-0.3251,0.7451,unprompted_not_available,
Script_3_0653.wav,Script_3_405-878,ACCEPT,0.8732,1.0,1.0,1.0,1.0,0.8863,0.5,1.0,,0.3411,0.733,unprompted_not_available,
Script_3_0654.wav,Script_3_405-878,ACCEPT,0.8754,1.0,1.0,1.0,1.0,0.8998,0.5,1.0,,0.3006,0.7637,unprompted_not_available,
Script_3_0655.wav,Script_3_405-878,ACCEPT,0.8215,1.0,1.0,1.0,1.0,0.6147,0.5,1.0,,1.1559,0.2477,unprompted_not_available,
Script_3_0656.wav,Script_3_405-878,ACCEPT,0.8751,1.0,1.0,1.0,1.0,0.898,0.5,1.0,,0.306,0.7596,unprompted_not_available,
Script_3_0657.wav,Script_3_405-878,ACCEPT,0.8464,1.0,1.0,1.0,1.0,0.7352,0.5,1.0,,-0.7943,0.427,unprompted_not_available,
Script_3_0658.wav,Script_3_405-878,ACCEPT,0.7831,1.0,1.0,1.0,1.0,0.4611,0.5,1.0,,1.6167,0.1059,unprompted_not_available,
Script_3_0660.wav,Script_3_405-878,ACCEPT,0.8604,1.0,1.0,1.0,1.0,0.8116,0.5,1.0,,-0.5651,0.572,unprompted_not_available,
Script_3_0662.wav,Script_3_405-878,ACCEPT,0.8356,1.0,1.0,1.0,1.0,0.6809,0.5,1.0,,-0.9572,0.3385,unprompted_not_available,
Script_3_0663.wav,Script_3_405-878,PENDING,0.734,1.0,1.0,1.0,1.0,0.3127,0.5,1.0,,-2.062,0.0392,"unprompted_not_available|HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-2.06,p=0.0392,AST=0.1745vs0.2087s/char,session=Script_3_405-878","unprompted_not_available|HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-2.06,p=0.0392,AST=0.1745vs0.2087s/char,session=Script_3_405-878"
Script_3_0664.wav,Script_3_405-878,ACCEPT,0.8881,1.0,1.0,1.0,1.0,0.981,0.5,1.0,,0.057,0.9545,unprompted_not_available,
Script_3_0665.wav,Script_3_405-878,ACCEPT,0.8531,1.0,1.0,1.0,1.0,0.771,0.5,1.0,,-0.6871,0.492,unprompted_not_available,
Script_3_0666.wav,Script_3_405-878,ACCEPT,0.8653,1.0,1.0,1.0,1.0,0.8397,0.5,1.0,,-0.4809,0.6306,unprompted_not_available,
Script_3_0667.wav,Script_3_405-878,ACCEPT,0.8683,1.0,1.0,1.0,1.0,0.857,0.5,1.0,,-0.4289,0.668,unprompted_not_available,
Script_3_0668.wav,Script_3_405-878,ACCEPT,0.887,1.0,1.0,1.0,1.0,0.9743,0.5,1.0,,0.0772,0.9385,unprompted_not_available,
Script_3_0669.wav,Script_3_405-878,ACCEPT,0.8558,1.0,1.0,1.0,1.0,0.7857,0.5,1.0,,-0.643,0.5202,unprompted_not_available,
Script_3_0670.wav,Script_3_405-878,ACCEPT,0.8384,1.0,1.0,1.0,1.0,0.6949,0.5,1.0,,-0.9154,0.36,unprompted_not_available,
Script_3_0671.wav,Script_3_405-878,ACCEPT,0.8577,1.0,1.0,1.0,1.0,0.7964,0.5,1.0,,0.6109,0.5413,unprompted_not_available,
Script_3_0672.wav,Script_3_405-878,ACCEPT,0.8826,1.0,1.0,1.0,1.0,0.9456,0.5,1.0,,0.1633,0.8702,unprompted_not_available,
Script_3_0673.wav,Script_3_405-878,ACCEPT,0.8526,1.0,1.0,1.0,1.0,0.768,0.5,1.0,,-0.6959,0.4865,unprompted_not_available,
Script_3_0674.wav,Script_3_405-878,ACCEPT,0.8715,1.0,1.0,1.0,1.0,0.8765,0.5,1.0,,-0.3705,0.711,unprompted_not_available,
Script_3_0675.wav,Script_3_405-878,ACCEPT,0.8901,1.0,1.0,1.0,1.0,0.9944,0.5,1.0,,0.0168,0.9866,unprompted_not_available,
Script_3_0676.wav,Script_3_405-878,ACCEPT,0.8216,1.0,1.0,1.0,1.0,0.6152,0.5,1.0,,1.1545,0.2483,unprompted_not_available,
Script_3_0677.wav,Script_3_405-878,ACCEPT,0.8522,1.0,1.0,1.0,1.0,0.7662,0.5,1.0,,-0.7014,0.4831,unprompted_not_available,
Script_3_0678.wav,Script_3_405-878,ACCEPT,0.8454,1.0,1.0,1.0,1.0,0.7303,0.5,1.0,,-0.809,0.4185,unprompted_not_available,
Script_3_0679.wav,Script_3_405-878,ACCEPT,0.854,1.0,1.0,1.0,1.0,0.7757,0.5,1.0,,-0.673,0.501,unprompted_not_available,
Script_3_0680.wav,Script_3_405-878,ACCEPT,0.8784,1.0,1.0,1.0,1.0,0.9189,0.5,1.0,,-0.2434,0.8077,unprompted_not_available,
Script_3_0681.wav,Script_3_405-878,ACCEPT,0.8161,1.0,1.0,1.0,1.0,0.5911,0.5,1.0,,-1.2268,0.2199,unprompted_not_available,
Script_3_0682.wav,Script_3_405-878,ACCEPT,0.8262,1.0,1.0,1.0,1.0,0.6361,0.5,1.0,,-1.0918,0.2749,unprompted_not_available,
Script_3_0683.wav,Script_3_405-878,ACCEPT,0.8085,1.0,1.0,1.0,1.0,0.5584,0.5,1.0,,-1.3247,0.1853,unprompted_not_available,
Script_3_0684.wav,Script_3_405-878,ACCEPT,0.8781,1.0,1.0,1.0,1.0,0.9168,0.5,1.0,,0.2495,0.8029,unprompted_not_available,
Script_3_0685.wav,Script_3_405-878,ACCEPT,0.8852,1.0,1.0,1.0,1.0,0.9625,0.5,1.0,,0.1126,0.9103,unprompted_not_available,
Script_3_0686.wav,Script_3_405-878,ACCEPT,0.78,0.9756,0.9756,1.0,1.0,0.4616,0.5,1.0,,-1.6152,0.1063,unprompted_not_available,
Script_3_0687.wav,Script_3_405-878,ACCEPT,0.8426,1.0,1.0,1.0,1.0,0.7157,0.5,1.0,,0.8529,0.3937,unprompted_not_available,
Script_3_0688.wav,Script_3_405-878,ACCEPT,0.8517,1.0,1.0,1.0,1.0,0.7637,0.5,1.0,,-0.709,0.4783,unprompted_not_available,
Script_3_0689.wav,Script_3_405-878,ACCEPT,0.8347,1.0,1.0,1.0,1.0,0.6764,0.5,1.0,,-0.9708,0.3317,unprompted_not_available,
Script_3_0690.wav,Script_3_405-878,ACCEPT,0.8595,1.0,1.0,1.0,1.0,0.8063,0.5,1.0,,-0.581,0.5612,unprompted_not_available,
Script_3_0691.wav,Script_3_405-878,ACCEPT,0.7942,0.9375,0.9375,1.0,1.0,0.5355,0.5,1.0,,-1.3935,0.1635,unprompted_not_available,
Script_3_0692.wav,Script_3_405-878,PENDING,0.6799,1.0,1.0,1.0,1.0,0.1976,0.5,1.0,,2.4073,0.0161,"unprompted_not_available|HUMAN_REVIEW_NEEDED|AST_anomaly_slow|z=2.41,p=0.0161,AST=0.2486vs0.2087s/char,session=Script_3_405-878","unprompted_not_available|HUMAN_REVIEW_NEEDED|AST_anomaly_slow|z=2.41,p=0.0161,AST=0.2486vs0.2087s/char,session=Script_3_405-878"
Script_3_0693.wav,Script_3_405-878,ACCEPT,0.8861,1.0,1.0,1.0,1.0,0.968,0.5,1.0,,0.096,0.9235,unprompted_not_available,
Script_3_0694.wav,Script_3_405-878,ACCEPT,0.8781,1.0,1.0,1.0,1.0,0.9165,0.5,1.0,,-0.2504,0.8023,unprompted_not_available,
Script_3_0695.wav,Script_3_405-878,ACCEPT,0.8053,1.0,1.0,1.0,1.0,0.5453,0.5,1.0,,-1.3642,0.1725,unprompted_not_available,
Script_3_0696.wav,Script_3_405-878,ACCEPT,0.8495,1.0,1.0,1.0,1.0,0.7515,0.5,1.0,,-0.7456,0.4559,unprompted_not_available,
Script_3_0697.wav,Script_3_405-878,PENDING,0.6832,1.0,1.0,1.0,1.0,0.2033,0.5,1.0,,2.39,0.0169,"unprompted_not_available|HUMAN_REVIEW_NEEDED|AST_anomaly_slow|z=2.39,p=0.0169,AST=0.2483vs0.2087s/char,session=Script_3_405-878","unprompted_not_available|HUMAN_REVIEW_NEEDED|AST_anomaly_slow|z=2.39,p=0.0169,AST=0.2483vs0.2087s/char,session=Script_3_405-878"
Script_3_0698.wav,Script_3_405-878,ACCEPT,0.8908,1.0,1.0,1.0,1.0,0.9994,0.5,1.0,,0.0017,0.9986,unprompted_not_available,
Script_3_0699.wav,Script_3_405-878,ACCEPT,0.7678,1.0,1.0,1.0,1.0,0.4099,0.5,1.0,,1.7704,0.0767,unprompted_not_available,
Script_3_0700.wav,Script_3_405-878,ACCEPT,0.8084,1.0,1.0,1.0,1.0,0.5582,0.5,1.0,,1.3254,0.185,unprompted_not_available,
Script_3_0701.wav,Script_3_405-878,ACCEPT,0.8414,1.0,1.0,1.0,1.0,0.7097,0.5,1.0,,-0.871,0.3838,unprompted_not_available,
Script_3_0702.wav,Script_3_405-878,ACCEPT,0.887,1.0,1.0,1.0,1.0,0.9741,0.5,1.0,,-0.0776,0.9382,unprompted_not_available,
Script_3_0703.wav,Script_3_405-878,ACCEPT,0.8689,1.0,1.0,1.0,1.0,0.8607,0.5,1.0,,-0.4179,0.676,unprompted_not_available,
Script_3_0704.wav,Script_3_405-878,ACCEPT,0.8705,1.0,1.0,1.0,1.0,0.87,0.5,1.0,,-0.39,0.6966,unprompted_not_available,
Script_3_0705.wav,Script_3_405-878,ACCEPT,0.8202,1.0,1.0,1.0,1.0,0.6091,0.5,1.0,,-1.1726,0.2409,unprompted_not_available,
Script_3_0706.wav,Script_3_405-878,ACCEPT,0.8789,1.0,1.0,1.0,1.0,0.9219,0.5,1.0,,-0.2343,0.8148,unprompted_not_available,
Script_3_0707.wav,Script_3_405-878,ACCEPT,0.8691,0.9688,0.9688,1.0,1.0,0.8899,0.5,1.0,,0.3302,0.7413,unprompted_not_available,
Script_3_0708.wav,Script_3_405-878,ACCEPT,0.8835,1.0,1.0,1.0,1.0,0.9514,0.5,1.0,,0.1457,0.8841,unprompted_not_available,
Script_3_0709.wav,Script_3_405-878,ACCEPT,0.879,1.0,1.0,1.0,1.0,0.9224,0.5,1.0,,-0.2327,0.816,unprompted_not_available,
Script_3_0710.wav,Script_3_405-878,ACCEPT,0.8789,1.0,1.0,1.0,1.0,0.9219,0.5,1.0,,-0.2343,0.8148,unprompted_not_available,
Script_3_0711.wav,Script_3_405-878,ACCEPT,0.8716,1.0,1.0,1.0,1.0,0.877,0.5,1.0,,0.3691,0.7121,unprompted_not_available,
Script_3_0712.wav,Script_3_405-878,ACCEPT,0.8859,1.0,1.0,1.0,1.0,0.9671,0.5,1.0,,0.0987,0.9214,unprompted_not_available,
Script_3_0713.wav,Script_3_405-878,ACCEPT,0.8594,1.0,1.0,1.0,1.0,0.8056,0.5,1.0,,0.5832,0.5598,unprompted_not_available,
Script_3_0714.wav,Script_3_405-878,ACCEPT,0.8715,1.0,1.0,1.0,1.0,0.8765,0.5,1.0,,-0.3705,0.711,unprompted_not_available,
Script_3_0715.wav,Script_3_405-878,ACCEPT,0.8799,1.0,1.0,1.0,1.0,0.9279,0.5,1.0,,-0.2164,0.8287,unprompted_not_available,
Script_3_0716.wav,Script_3_405-878,ACCEPT,0.8705,1.0,1.0,1.0,1.0,0.8705,0.5,1.0,,0.3886,0.6976,unprompted_not_available,
Script_3_0717.wav,Script_3_405-878,ACCEPT,0.8152,1.0,1.0,1.0,1.0,0.5869,0.5,1.0,,-1.2392,0.2153,unprompted_not_available,
Script_3_0718.wav,Script_3_405-878,ACCEPT,0.8751,1.0,1.0,1.0,1.0,0.898,0.5,1.0,,0.306,0.7596,unprompted_not_available,
Script_3_0719.wav,Script_3_405-878,ACCEPT,0.797,1.0,1.0,1.0,1.0,0.5125,0.5,1.0,,1.4626,0.1436,unprompted_not_available,
Script_3_0720.wav,Script_3_405-878,ACCEPT,0.8779,1.0,1.0,1.0,1.0,0.9154,0.5,1.0,,-0.2537,0.7997,unprompted_not_available,
Script_3_0721.wav,Script_3_405-878,ACCEPT,0.7859,1.0,1.0,1.0,1.0,0.4711,0.5,1.0,,-1.5866,0.1126,unprompted_not_available,
Script_3_0722.wav,Script_3_405-878,ACCEPT,0.8732,1.0,1.0,1.0,1.0,0.8865,0.5,1.0,,-0.3405,0.7334,unprompted_not_available,
Script_3_0723.wav,Script_3_405-878,ACCEPT,0.8877,1.0,1.0,1.0,1.0,0.9788,0.5,1.0,,-0.0636,0.9493,unprompted_not_available,
Script_3_0724.wav,Script_3_405-878,ACCEPT,0.8819,1.0,1.0,1.0,1.0,0.9408,0.5,1.0,,0.1777,0.859,unprompted_not_available,
Script_3_0725.wav,Script_3_405-878,ACCEPT,0.888,1.0,1.0,1.0,1.0,0.9808,0.5,1.0,,0.0577,0.954,unprompted_not_available,
Script_3_0726.wav,Script_3_405-878,ACCEPT,0.8658,1.0,1.0,1.0,1.0,0.8425,0.5,1.0,,0.4724,0.6366,unprompted_not_available,
Script_3_0727.wav,Script_3_405-878,ACCEPT,0.8296,1.0,1.0,1.0,1.0,0.6522,0.5,1.0,,-1.0433,0.2968,unprompted_not_available,
Script_3_0728.wav,Script_3_405-878,ACCEPT,0.8723,1.0,1.0,1.0,1.0,0.8809,0.5,1.0,,0.3573,0.7209,unprompted_not_available,
Script_3_0729.wav,Script_3_405-878,ACCEPT,0.8663,1.0,1.0,1.0,1.0,0.8454,0.5,1.0,,-0.4638,0.6428,unprompted_not_available,
Script_3_0730.wav,Script_3_405-878,ACCEPT,0.8866,1.0,1.0,1.0,1.0,0.9714,0.5,1.0,,-0.0859,0.9315,unprompted_not_available,
Script_3_0731.wav,Script_3_405-878,ACCEPT,0.89,1.0,1.0,1.0,1.0,0.9937,0.5,1.0,,0.0188,0.985,unprompted_not_available,
Script_3_0732.wav,Script_3_405-878,ACCEPT,0.8422,1.0,1.0,1.0,1.0,0.7136,0.5,1.0,,0.8593,0.3902,unprompted_not_available,
Script_3_0733.wav,Script_3_405-878,ACCEPT,0.8722,1.0,1.0,1.0,1.0,0.8804,0.5,1.0,,0.3587,0.7198,unprompted_not_available,
Script_3_0734.wav,Script_3_405-878,ACCEPT,0.8346,1.0,1.0,1.0,1.0,0.6761,0.5,1.0,,0.9718,0.3312,unprompted_not_available,
Script_3_0735.wav,Script_3_405-878,ACCEPT,0.8219,1.0,1.0,1.0,1.0,0.6166,0.5,1.0,,-1.1503,0.25,unprompted_not_available,
Script_3_0736.wav,Script_3_405-878,ACCEPT,0.8346,1.0,1.0,1.0,1.0,0.6762,0.5,1.0,,-0.9715,0.3313,unprompted_not_available,
Script_3_0737.wav,Script_3_405-878,ACCEPT,0.8587,0.9487,0.9487,1.0,1.0,0.8452,0.5,1.0,,-0.4643,0.6424,unprompted_not_available,
Script_3_0738.wav,Script_3_405-878,ACCEPT,0.855,1.0,1.0,1.0,1.0,0.7812,0.5,1.0,,0.6564,0.5116,unprompted_not_available,
Script_3_0739.wav,Script_3_405-878,ACCEPT,0.8694,1.0,1.0,1.0,1.0,0.8635,0.5,1.0,,-0.4094,0.6822,unprompted_not_available,
Script_3_0741.wav,Script_3_405-878,ACCEPT,0.7788,1.0,1.0,1.0,1.0,0.4463,0.5,1.0,,-1.6611,0.0967,unprompted_not_available,
Script_3_0742.wav,Script_3_405-878,ACCEPT,0.8597,1.0,1.0,1.0,1.0,0.8074,0.5,1.0,,-0.5779,0.5633,unprompted_not_available,
Script_3_0743.wav,Script_3_405-878,ACCEPT,0.8442,1.0,1.0,1.0,1.0,0.724,0.5,1.0,,-0.8279,0.4077,unprompted_not_available,
Script_3_0744.wav,Script_3_405-878,ACCEPT,0.8234,1.0,1.0,1.0,1.0,0.6235,0.5,1.0,,-1.1295,0.2587,unprompted_not_available,
Script_3_0745.wav,Script_3_405-878,ACCEPT,0.8687,1.0,1.0,1.0,1.0,0.8593,0.5,1.0,,-0.4222,0.6729,unprompted_not_available,
Script_3_0746.wav,Script_3_405-878,ACCEPT,0.8199,1.0,1.0,1.0,1.0,0.6076,0.5,1.0,,-1.1772,0.2391,unprompted_not_available,
Script_3_0747.wav,Script_3_405-878,PENDING,0.7232,1.0,1.0,1.0,1.0,0.2861,0.5,1.0,,-2.1416,0.0322,"unprompted_not_available|HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-2.14,p=0.0322,AST=0.1732vs0.2087s/char,session=Script_3_405-878","unprompted_not_available|HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-2.14,p=0.0322,AST=0.1732vs0.2087s/char,session=Script_3_405-878"
Script_3_0750.wav,Script_3_405-878,ACCEPT,0.8718,1.0,1.0,1.0,1.0,0.8782,0.5,1.0,,-0.3653,0.7149,unprompted_not_available,
Script_3_0751.wav,Script_3_405-878,ACCEPT,0.8905,1.0,1.0,1.0,1.0,0.997,0.5,1.0,,-0.009,0.9928,unprompted_not_available,
Script_3_0752.wav,Script_3_405-878,ACCEPT,0.878,1.0,1.0,1.0,1.0,0.9161,0.5,1.0,,0.2518,0.8012,unprompted_not_available,
Script_3_0753.wav,Script_3_405-878,ACCEPT,0.8547,1.0,1.0,1.0,1.0,0.7799,0.5,1.0,,0.6604,0.509,unprompted_not_available,
Script_3_0754.wav,Script_3_405-878,ACCEPT,0.8418,1.0,1.0,1.0,1.0,0.7115,0.5,1.0,,-0.8656,0.3867,unprompted_not_available,
Script_3_0755.wav,Script_3_405-878,PENDING,0.7164,1.0,1.0,1.0,1.0,0.2704,0.5,1.0,,2.1888,0.0286,"unprompted_not_available|HUMAN_REVIEW_NEEDED|AST_anomaly_slow|z=2.19,p=0.0286,AST=0.2450vs0.2087s/char,session=Script_3_405-878","unprompted_not_available|HUMAN_REVIEW_NEEDED|AST_anomaly_slow|z=2.19,p=0.0286,AST=0.2450vs0.2087s/char,session=Script_3_405-878"
Script_3_0756.wav,Script_3_405-878,ACCEPT,0.8234,1.0,1.0,1.0,1.0,0.6235,0.5,1.0,,-1.1295,0.2587,unprompted_not_available,
Script_3_0757.wav,Script_3_405-878,ACCEPT,0.8405,1.0,1.0,1.0,1.0,0.7052,0.5,1.0,,-0.8844,0.3765,unprompted_not_available,
Script_3_0758.wav,Script_3_405-878,ACCEPT,0.8264,1.0,1.0,1.0,1.0,0.6369,0.5,1.0,,-1.0893,0.276,unprompted_not_available,
Script_3_0759.wav,Script_3_405-878,ACCEPT,0.8751,1.0,1.0,1.0,1.0,0.8983,0.5,1.0,,-0.305,0.7604,unprompted_not_available,
Script_3_0760.wav,Script_3_405-878,ACCEPT,0.8386,1.0,1.0,1.0,1.0,0.6957,0.5,1.0,,-0.913,0.3613,unprompted_not_available,
Script_3_0761.wav,Script_3_405-878,ACCEPT,0.8354,1.0,1.0,1.0,1.0,0.6798,0.5,1.0,,0.9606,0.3367,unprompted_not_available,
Script_3_0762.wav,Script_3_405-878,ACCEPT,0.887,1.0,1.0,1.0,1.0,0.9743,0.5,1.0,,0.0772,0.9385,unprompted_not_available,
Script_3_0763.wav,Script_3_405-878,REJECT,0.0192,1.0,1.0,1.0,1.0,0.0,0.5,1.0,,3.3723,0.0007,"unprompted_not_available|HUMAN_REVIEW_NEEDED|AST_anomaly_slow|z=3.37,p=0.0007,AST=0.2646vs0.2087s/char,session=Script_3_405-878","unprompted_not_available|HUMAN_REVIEW_NEEDED|AST_anomaly_slow|z=3.37,p=0.0007,AST=0.2646vs0.2087s/char,session=Script_3_405-878"
Script_3_0764.wav,Script_3_405-878,ACCEPT,0.7881,1.0,1.0,1.0,1.0,0.4792,0.5,1.0,,1.5623,0.1182,unprompted_not_available,
Script_3_0765.wav,Script_3_405-878,ACCEPT,0.8367,1.0,1.0,1.0,1.0,0.6863,0.5,1.0,,-0.941,0.3467,unprompted_not_available,
Script_3_0766.wav,Script_3_405-878,ACCEPT,0.8331,1.0,1.0,1.0,1.0,0.6689,0.5,1.0,,-0.9933,0.3206,unprompted_not_available,
Script_3_0767.wav,Script_3_405-878,ACCEPT,0.8248,1.0,1.0,1.0,1.0,0.6298,0.5,1.0,,-1.1107,0.2667,unprompted_not_available,
Script_3_0768.wav,Script_3_405-878,ACCEPT,0.8385,1.0,1.0,1.0,1.0,0.6953,0.5,1.0,,-0.9141,0.3607,unprompted_not_available,
Script_3_0769.wav,Script_3_405-878,ACCEPT,0.8483,1.0,1.0,1.0,1.0,0.7454,0.5,1.0,,-0.7639,0.4449,unprompted_not_available,
Script_3_0770.wav,Script_3_405-878,ACCEPT,0.8347,1.0,1.0,1.0,1.0,0.6763,0.5,1.0,,0.971,0.3316,unprompted_not_available,
Script_3_0771.wav,Script_3_405-878,ACCEPT,0.8338,1.0,1.0,1.0,1.0,0.6722,0.5,1.0,,-0.9833,0.3255,unprompted_not_available,
Script_3_0772.wav,Script_3_405-878,ACCEPT,0.8678,1.0,1.0,1.0,1.0,0.8542,0.5,1.0,,-0.4375,0.6618,unprompted_not_available,
Script_3_0773.wav,Script_3_405-878,ACCEPT,0.8693,1.0,1.0,1.0,1.0,0.8633,0.5,1.0,,0.41,0.6818,unprompted_not_available,
Script_3_0774.wav,Script_3_405-878,ACCEPT,0.8445,0.9706,0.9706,1.0,1.0,0.7477,0.5,1.0,,-0.7569,0.4491,unprompted_not_available,
Script_3_0775.wav,Script_3_405-878,ACCEPT,0.842,1.0,1.0,1.0,1.0,0.7128,0.5,1.0,,0.8615,0.389,unprompted_not_available,
Script_3_0776.wav,Script_3_405-878,ACCEPT,0.8117,1.0,1.0,1.0,1.0,0.5721,0.5,1.0,,1.2838,0.1992,unprompted_not_available,
Script_3_0777.wav,Script_3_405-878,ACCEPT,0.8292,1.0,1.0,1.0,1.0,0.6503,0.5,1.0,,-1.0491,0.2941,unprompted_not_available,
Script_3_0778.wav,Script_3_405-878,ACCEPT,0.8804,1.0,1.0,1.0,1.0,0.9311,0.5,1.0,,-0.2068,0.8362,unprompted_not_available,
Script_3_0779.wav,Script_3_405-878,ACCEPT,0.8707,1.0,1.0,1.0,1.0,0.8715,0.5,1.0,,-0.3854,0.6999,unprompted_not_available,
Script_3_0780.wav,Script_3_405-878,ACCEPT,0.8554,1.0,1.0,1.0,1.0,0.7835,0.5,1.0,,-0.6496,0.5159,unprompted_not_available,
Script_3_0781.wav,Script_3_405-878,ACCEPT,0.8817,1.0,1.0,1.0,1.0,0.9396,0.5,1.0,,0.1812,0.8562,unprompted_not_available,
Script_3_0782.wav,Script_3_405-878,ACCEPT,0.8784,1.0,1.0,1.0,1.0,0.9188,0.5,1.0,,0.2436,0.8075,unprompted_not_available,
Script_3_0783.wav,Script_3_405-878,ACCEPT,0.8213,1.0,1.0,1.0,1.0,0.6137,0.5,1.0,,1.159,0.2465,unprompted_not_available,
Script_3_0784.wav,Script_3_405-878,ACCEPT,0.8563,1.0,1.0,1.0,1.0,0.7887,0.5,1.0,,-0.6339,0.5261,unprompted_not_available,
Script_3_0785.wav,Script_3_405-878,PENDING,0.7551,0.9355,0.9355,1.0,1.0,0.3964,0.5,1.0,,-1.8107,0.0702,unprompted_not_available,unprompted_not_available
Script_3_0786.wav,Script_3_405-878,ACCEPT,0.8747,1.0,1.0,1.0,1.0,0.8956,0.5,1.0,,-0.3132,0.7541,unprompted_not_available,
Script_3_0787.wav,Script_3_405-878,ACCEPT,0.8776,1.0,1.0,1.0,1.0,0.9139,0.5,1.0,,0.2582,0.7963,unprompted_not_available,
Script_3_0790.wav,Script_3_405-878,ACCEPT,0.8375,1.0,1.0,1.0,1.0,0.6899,0.5,1.0,,0.9302,0.3523,unprompted_not_available,
Script_3_0791.wav,Script_3_405-878,ACCEPT,0.8291,1.0,1.0,1.0,1.0,0.6494,0.5,1.0,,1.0518,0.2929,unprompted_not_available,
Script_3_0792.wav,Script_3_405-878,ACCEPT,0.7964,1.0,1.0,1.0,1.0,0.5104,0.5,1.0,,-1.4689,0.1419,unprompted_not_available,
Script_3_0793.wav,Script_3_405-878,ACCEPT,0.8726,1.0,1.0,1.0,1.0,0.883,0.5,1.0,,-0.351,0.7256,unprompted_not_available,
Script_3_0794.wav,Script_3_405-878,ACCEPT,0.8135,1.0,1.0,1.0,1.0,0.5798,0.5,1.0,,1.2606,0.2074,unprompted_not_available,
Script_3_0795.wav,Script_3_405-878,ACCEPT,0.8634,0.9643,0.9643,1.0,1.0,0.8594,0.5,1.0,,0.4219,0.6731,unprompted_not_available,
Script_3_0796.wav,Script_3_405-878,ACCEPT,0.8362,1.0,1.0,1.0,1.0,0.6838,0.5,1.0,,-0.9485,0.3429,unprompted_not_available,
Script_3_0797.wav,Script_3_405-878,ACCEPT,0.874,1.0,1.0,1.0,1.0,0.8916,0.5,1.0,,-0.3251,0.7451,unprompted_not_available,
